Symbol,Name,Industry,IndustryCode
NRDS,Nerdwallet Inc Class A,소프트웨어 및 IT서비스,572010
BCYC,Bicycle Therapeutics PLC ADR,생명과학 및 메디컬 리서치,562020
RGNX,Regenxbio Inc,생명과학 및 메디컬 리서치,562020
CYXT,Cyxtera Technologies Inc Class A,소프트웨어 및 IT서비스,572010
NYMT,New York Mortgage Trust Inc,주택 및 상업용 리츠,601020
NBTB,NBT Bancorp Inc,은행,551010
NGM,NGM Biopharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
LUNG,Pulmonx Corp,헬스케어 장비 및 용품,561010
PLUS,ePlus inc,소프트웨어 및 IT서비스,572010
MGPI,MGP Ingredients Inc,음료,541010
HYFM,Hydrofarm Holdings Group Inc,"건설장비 및 대형차, 기차, 배",521020
BLI,Berkeley Lights Inc,헬스케어 장비 및 용품,561010
SCWX,SecureWorks Corp Class A,소프트웨어 및 IT서비스,572010
RDCM,Radcom Ltd,"컴퓨터, 전화 및 가전제품",571060
AVPT,AvePoint Inc Class A,소프트웨어 및 IT서비스,572010
WRLD,World Acceptance Corp,은행,551010
DAWN,Day One Biopharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
QURE,Uniqure NV,생명과학 및 메디컬 리서치,562020
ADUS,Addus Homecare Corp,헬스케어 업체 및 서비스,561020
KFRC,Kforce Inc,전문 및 상업 서비스,522030
AMRN,Amarin Corporation PLC ADR,생명과학 및 메디컬 리서치,562020
LORL,Loral Space & Communications Inc,커뮤니케이션 및 네트워킹,571020
GOCO,Gohealth Inc Class A,보험,553010
PTGX,Protagonist Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ATRA,Atara Biotherapeutics Inc,생명과학 및 메디컬 리서치,562020
MBUU,Malibu Boats Inc Class A,레저 상품,532050
ALVR,Allovir Inc,생명과학 및 메디컬 리서치,562020
SGMO,Sangamo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
BNGO,Bionano Genomics Inc,헬스케어 장비 및 용품,561010
MDGL,Madrigal Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
FRTA,Forterra Inc,건축 자재,512020
VIACA,ViacomCBS Inc Class A,미디어 및 출판,533020
TRS,TriMas Corp,"건설장비 및 대형차, 기차, 배",521020
MNTK,Montauk Renewables Inc,전기 유틸리티,591010
STRA,Strategic Education Inc,교육서비스,631010
REPL,Replimune Group Inc,생명과학 및 메디컬 리서치,562020
ABSI,Absci Corp,생명과학 및 메디컬 리서치,562020
VRTU,Virtusa Corp,소프트웨어 및 IT서비스,572010
MOR,MorphoSys AG ADR,생명과학 및 메디컬 리서치,562020
DCOM,Dime Community Bancshares Inc,은행,551010
RDWR,Radware Ltd,소프트웨어 및 IT서비스,572010
AVAH,Aveanna Healthcare Holdings Inc,헬스케어 업체 및 서비스,561020
GIII,G-III Apparel Group Ltd,섬유 및 의류,532020
BNR,Burning Rock Biotech Ltd ADR,헬스케어 업체 및 서비스,561020
MAPS,WM Technology Inc Class A,소프트웨어 및 IT서비스,572010
WABC,Westamerica Bancorp,은행,551010
PRIM,Primoris Services Corp,건설 및 엔지니어링,522010
BGRY,Berkshire Grey Inc Class A,"건설장비 및 대형차, 기차, 배",521020
AFYA,Afya Ltd Class A,비즈니스교육,631030
NRIX,Nurix Therapeutics Inc,생명과학 및 메디컬 리서치,562020
LIAN,LianBio ADR,생명과학 및 메디컬 리서치,562020
AXSM,Axsome Therapeutics Inc,생명과학 및 메디컬 리서치,562020
CMCO,Columbus McKinnon Corp,"건설장비 및 대형차, 기차, 배",521020
MTLS,Materialise NV ADR,소프트웨어 및 IT서비스,572010
BUSE,First Busey Corp,은행,551010
PCT,Purecycle Technologies Inc,전문 및 상업 서비스,522030
GDEN,Golden Entertainment Inc,호텔 및 엔터테인먼트,533010
DFH,Dream Finders Homes Inc Class A,주택건설,532030
CSTL,Castle Biosciences Inc,헬스케어 장비 및 용품,561010
CAN,Canaan Inc ADR,"컴퓨터, 전화 및 가전제품",571060
EXTR,Extreme Networks Inc,커뮤니케이션 및 네트워킹,571020
FARO,FARO Technologies Inc,전자 장비 및 부품,571040
GPRO,GoPro Inc Class A,"컴퓨터, 전화 및 가전제품",571060
SOVO,Sovos Brands Inc,식품 및 담배,541020
TTMI,TTM Technologies Inc,반도체 및 반도체 장비,571010
TTCF,Tattooed Chef Inc Class A,식품 및 담배,541020
MVIS,MicroVision Inc,전자 장비 및 부품,571040
ARLP,Alliance Resource Partners LP Unit,석유,501010
VIEW,View Inc Class A,주택건설,532030
GEVO,Gevo Inc,재생에너지,502010
VNOM,Viper Energy Partners LP Unit,오일 및 가스,501020
ASTE,Astec Industries Inc,"건설장비 및 대형차, 기차, 배",521020
OFLX,Omega Flex Inc,"건설장비 및 대형차, 기차, 배",521020
GLNG,Golar LNG Ltd,오일 및 가스 장비 및 서비스,501030
HCSG,Healthcare Services Group Inc,전문 및 상업 서비스,522030
PLCE,Children's Place Inc,전문품 상점,534030
PLYA,Playa Hotels & Resorts NV,호텔 및 엔터테인먼트,533010
ORGO,Organogenesis Holdings Inc Class A,제약,562010
ENDP,Endo International PLC,제약,562010
NNDM,Nano Dimension Ltd ADR,전자 장비 및 부품,571040
SCHN,Schnitzer Steel Industries Inc Class A,메탈&마이닝,512010
AVO,Mission Produce Inc,식품 및 담배,541020
CSII,Cardiovascular Systems Inc,헬스케어 장비 및 용품,561010
IMKTA,Ingles Markets Inc Class A,식품 및 약품소매,543010
KIDS,OrthoPediatrics Corp,헬스케어 장비 및 용품,561010
MRTN,Marten Transport Ltd,화물 및 물류 서비스,524050
PRTC,PureTech Health PLC ADR,생명과학 및 메디컬 리서치,562020
SNEX,Stonex Group Inc,투자은행 및 서비스,551020
ATLC,Atlanticus Holdings Corp,은행,551010
SBSI,Southside Bancshares Inc,은행,551010
TGLS,Tecnoglass Inc,주택건설,532030
SGH,Smart Global Holdings Inc,반도체 및 반도체 장비,571010
ATRI,Atrion Corp,헬스케어 장비 및 용품,561010
INO,Inovio Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
HYZN,Hyzon Motors Inc Class A,"건설장비 및 대형차, 기차, 배",521020
RXDX,Prometheus Biosciences Inc,생명과학 및 메디컬 리서치,562020
NUVL,Nuvalent Inc Class A,생명과학 및 메디컬 리서치,562020
SHEN,Shenandoah Telecommunications Co,통신 서비스,574010
MMAT,Meta Materials Inc,전자 장비 및 부품,571040
CGNT,Cognyte Software Ltd,소프트웨어 및 IT서비스,572010
JYNT,Joint Corp,헬스케어 업체 및 서비스,561020
TVTY,Tivity Health Inc,헬스케어 업체 및 서비스,561020
CHEF,Chefs' Warehouse Inc,식품 및 약품소매,543010
TCBK,Trico Bancshares,은행,551010
CNOB,ConnectOne Bancorp Inc,은행,551010
MBIN,Merchants Bancorp,은행,551010
VECO,Veeco Instruments Inc,반도체 및 반도체 장비,571010
SNPO,Snap One Holdings Corp,전자 장비 및 부품,571040
TRMR,Tremor International Ltd ADR,미디어 및 출판,533020
CHRS,Coherus BioSciences Inc,생명과학 및 메디컬 리서치,562020
GGAL,Grupo Financiero Galicia SA ADR,은행,551010
EH,EHang Holdings Ltd ADR,우주항공 및 국방,521010
CERS,Cerus Corp,헬스케어 장비 및 용품,561010
NMFC,New Mountain Finance Corp,다양한 금융서비스,555010
QRTEP,Qurate Retail Inc PRF,다양한 소매업,534020
LWLG,Lightwave Logic Inc,커뮤니케이션 및 네트워킹,571020
SCHL,Scholastic Corp,미디어 및 출판,533020
INDI,indie Semiconductor Inc Class A,반도체 및 반도체 장비,571010
OCSL,Oaktree Specialty Lending Corp,다양한 금융서비스,555010
MCRI,Monarch Casino & Resort Inc,호텔 및 엔터테인먼트,533010
PUBM,PubMatic Inc Class A,소프트웨어 및 IT서비스,572010
CRBU,Caribou Biosciences Inc,생명과학 및 메디컬 리서치,562020
EIGI,Endurance International Group Holdings Inc,소프트웨어 및 IT서비스,572010
WW,WW International Inc,"개인, 가정 용품 및 서비스",542010
PLBY,Plby Group Inc,전문품 상점,534030
MGNX,MacroGenics Inc,생명과학 및 메디컬 리서치,562020
AVID,Avid Technology Inc,소프트웨어 및 IT서비스,572010
ICHR,Ichor Holdings Ltd,반도체 및 반도체 장비,571010
IMGN,ImmunoGen Inc,생명과학 및 메디컬 리서치,562020
BITF,Bitfarms Ltd,핀테크,573010
HIBB,Hibbett Inc,전문품 상점,534030
BLNK,Blink Charging Co,전기 유틸리티,591010
CRNX,Crinetics Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
RUBY,Rubius Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GRWG,GrowGeneration Corp,전문품 상점,534030
FWONA,Liberty Media Corp Series A,미디어 및 출판,533020
BTRS,BTRS Holdings Inc,전문 및 상업 서비스,522030
SNDL,Sundial Growers Inc,제약,562010
ZEAL,Zealand Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
CNDT,Conduent Inc,소프트웨어 및 IT서비스,572010
PCVX,Vaxcyte Inc,생명과학 및 메디컬 리서치,562020
HTLD,Heartland Express Inc,화물 및 물류 서비스,524050
QQQX,Nuveen Nasdaq 100 Dynamic Overwrite Fund,다양한 금융서비스,555010
ACB,Aurora Cannabis Inc,제약,562010
CNXN,PC Connection Inc,통합 하드웨어 및 소프트웨어,571070
GRBK,Green Brick Partners Inc,주택건설,532030
BRLT,Brilliant Earth Group Inc Class A,전문품 상점,534030
HPK,Highpeak Energy Inc,오일 및 가스 장비 및 서비스,501030
BZUN,Baozun Inc ADR,소프트웨어 및 IT서비스,572010
OPI,Office Properties Income Trust,주택 및 상업용 리츠,601020
OCFC,OceanFirst Financial Corp,은행,551010
CCSI,Consensus Cloud Solutions Inc,소프트웨어 및 IT서비스,572010
EBSB,Meridian Bancorp Inc (MARYLAND),은행,551010
LASR,nLIGHT Inc,반도체 및 반도체 장비,571010
KROS,Keros Therapeutics Inc,생명과학 및 메디컬 리서치,562020
PRPL,Purple Innovation Inc,가정용품,532040
LTCH,Latch Inc,전문 및 상업 서비스,522030
KURA,Kura Oncology Inc,생명과학 및 메디컬 리서치,562020
BRKL,Brookline Bancorp Inc,은행,551010
REE,Ree Automotive Holding Inc Class A,자동차 및 자동차 부품,531010
ZUMZ,Zumiez Inc,전문품 상점,534030
GSM,Ferroglobe PLC,메탈&마이닝,512010
HLTH,Cue Health Inc,소프트웨어 및 IT서비스,572010
RANI,Rani Therapeutics Holdings Inc Class A,생명과학 및 메디컬 리서치,562020
FFWM,First Foundation Inc,은행,551010
ATEC,Alphatec Holdings Inc,헬스케어 장비 및 용품,561010
HRTX,Heron Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ECHO,Echo Global Logistics Inc,화물 및 물류 서비스,524050
IPSC,Century Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ARKO,Arko Corp. Class A,오일 및 가스,501020
RADI,Radius Global Infrastructure Inc Class A,부동산 운영 관리,601010
ASTL,Algoma Steel Group Inc,메탈&마이닝,512010
ERII,Energy Recovery Inc,"건설장비 및 대형차, 기차, 배",521020
PWP,Perella Weinberg Partners Class A,투자은행 및 서비스,551020
APR,Apria Inc,헬스케어 장비 및 용품,561010
ROCC,Ranger Oil Corp Class A,오일 및 가스,501020
TMCI,Treace Medical Concepts Inc,헬스케어 장비 및 용품,561010
GHRS,GH Research PLC,생명과학 및 메디컬 리서치,562020
GTH,Genetron Holdings Ltd ADR,생명과학 및 메디컬 리서치,562020
STBA,S&T Bancorp Inc,은행,551010
INVA,Innoviva Inc,제약,562010
SRCE,1st Source Corp,은행,551010
VRAY,ViewRay Inc,헬스케어 장비 및 용품,561010
REAL,RealReal Inc,다양한 소매업,534020
VLDR,Velodyne Lidar Inc,전자 장비 및 부품,571040
CHY,Calamos Convertible & High Income Fund,다양한 금융서비스,555010
NRC,National Research Corp,전문 및 상업 서비스,522030
AMWD,American Woodmark Corp,주택건설,532030
ANDE,Andersons Inc,식품 및 담배,541020
MATW,Matthews International Corp Class A,미디어 및 출판,533020
ROOT,Root Inc Class A,보험,553010
CHCO,City Holding Co,은행,551010
BATRK,Liberty Media Corp Series C,미디어 및 출판,533020
GNOG,Golden Nugget Online Gaming Inc Class A,소프트웨어 및 IT서비스,572010
BVS,Bioventus Inc Class A,헬스케어 장비 및 용품,561010
SNCE,Science 37 Holdings Inc,소프트웨어 및 IT서비스,572010
GBIO,Generation Bio Co,생명과학 및 메디컬 리서치,562020
IMOS,ChipMOS Technologies Inc ADR,반도체 및 반도체 장비,571010
LOVE,Lovesac Co,가정용품,532040
AGYS,Agilysys Inc,소프트웨어 및 IT서비스,572010
NNOX,Nano-X Imaging Ltd,헬스케어 장비 및 용품,561010
OMP,Oasis Midstream Partners LP Unit,오일 및 가스 장비 및 서비스,501030
AMSF,Amerisafe Inc,보험,553010
FGEN,FibroGen Inc,생명과학 및 메디컬 리서치,562020
APOG,Apogee Enterprises Inc,주택건설,532030
SAFT,Safety Insurance Group Inc,보험,553010
EBIX,Ebix Inc,소프트웨어 및 IT서비스,572010
MNKD,MannKind Corp,생명과학 및 메디컬 리서치,562020
ANGO,AngioDynamics Inc,헬스케어 장비 및 용품,561010
LMAT,LeMaitre Vascular Inc,헬스케어 장비 및 용품,561010
DICE,Dice Therapeutics Inc,생명과학 및 메디컬 리서치,562020
RNA,Avidity Biosciences Inc,제약,562010
PFC,Premier Financial Corp (OHIO),은행,551010
HA,Hawaiian Holdings Inc,운송업,524060
SGHT,Sight Sciences Inc,헬스케어 장비 및 용품,561010
FWRG,First Watch Restaurant Group Inc,호텔 및 엔터테인먼트,533010
CENX,Century Aluminum Co,메탈&마이닝,512010
OMIC,Singular Genomics Systems Inc,생명과학 및 메디컬 리서치,562020
HURN,Huron Consulting Group Inc,전문 및 상업 서비스,522030
NESR,National Energy Services Reunited Corp,오일 및 가스 장비 및 서비스,501030
GLUE,Monte Rosa Therapeutics Inc,생명과학 및 메디컬 리서치,562020
JOUT,Johnson Outdoors Inc Class A,레저 상품,532050
TYRA,Tyra Biosciences Inc,생명과학 및 메디컬 리서치,562020
RAPT,Rapt Therapeutics Inc,생명과학 및 메디컬 리서치,562020
AUDC,AudioCodes Ltd,커뮤니케이션 및 네트워킹,571020
JRVR,James River Group Holdings Ltd,보험,553010
CHI,Calamos Convertible Opportunities and Income Fund,다양한 금융서비스,555010
NXGN,NextGen Healthcare Inc,소프트웨어 및 IT서비스,572010
RBCAA,Republic Bancorp Inc Class A,은행,551010
MRUS,Merus NV,생명과학 및 메디컬 리서치,562020
MGIC,Magic Software Enterprises Ltd,소프트웨어 및 IT서비스,572010
RMR,RMR Group Inc Class A,부동산 운영 관리,601010
ATEX,Anterix Inc,통신 서비스,574010
KRYS,Krystal Biotech Inc,생명과학 및 메디컬 리서치,562020
MXCT,MaxCyte Inc,헬스케어 장비 및 용품,561010
JANX,Janux Therapeutics Inc,생명과학 및 메디컬 리서치,562020
SCVL,Shoe Carnival Inc,전문품 상점,534030
ZY,Zymergen Inc,화학,511010
PROC,Procaps Group SA,기타 금융업,556010
RPTX,Repare Therapeutics Inc,생명과학 및 메디컬 리서치,562020
AOSL,Alpha and Omega Semiconductor Ltd,반도체 및 반도체 장비,571010
TNYA,Tenaya Therapeutics Inc,생명과학 및 메디컬 리서치,562020
CNTA,Centessa Pharmaceuticals PLC ADR,생명과학 및 메디컬 리서치,562020
VREX,Varex Imaging Corp,헬스케어 장비 및 용품,561010
TNGX,Tango Therapeutics Inc,생명과학 및 메디컬 리서치,562020
STRC,Sarcos Technology and Robotics Corp,"건설장비 및 대형차, 기차, 배",521020
FORR,Forrester Research Inc,미디어 및 출판,533020
KNTE,Kinnate Biopharma Inc,생명과학 및 메디컬 리서치,562020
GABC,German American Bancorp Inc,은행,551010
PMVP,PMV Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
IESC,IES Holdings Inc,건설 및 엔지니어링,522010
ARQT,Arcutis Biotherapeutics Inc,생명과학 및 메디컬 리서치,562020
HUMA,Humacyte Inc,생명과학 및 메디컬 리서치,562020
CEVA,CEVA Inc,반도체 및 반도체 장비,571010
OLMA,Olema Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
ECOL,US Ecology Inc,전문 및 상업 서비스,522030
HLIT,Harmonic Inc,커뮤니케이션 및 네트워킹,571020
TPIC,TPI Composites Inc,재생에너지,502010
AFIN,American Finance Trust Inc Class A,주택 및 상업용 리츠,601020
OBNK,Origin Bancorp Inc,은행,551010
SLP,Simulations Plus Inc,헬스케어 장비 및 용품,561010
CLAR,Clarus Corp,레저 상품,532050
STRO,Sutro Biopharma Inc,생명과학 및 메디컬 리서치,562020
QSI,Quantum-Si Inc Class A,반도체 및 반도체 장비,571010
PAYA,Paya Holdings Inc Class A,전문 및 상업 서비스,522030
OMGA,Omega Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GGPI,Gores Guggenheim Inc Class A,기타 금융업,556010
ALTM,Altus Midstream Co Class A,오일 및 가스 장비 및 서비스,501030
HERA,FTAC Hera Acquisition Corp Class A,기타 금융업,556010
AMSWA,American Software Inc Class A,소프트웨어 및 IT서비스,572010
KARO,Karooooo Ltd,소프트웨어 및 IT서비스,572010
BOMN,Boston Omaha Corp Class A,미디어 및 출판,533020
MASS,908 Devices Inc.,헬스케어 장비 및 용품,561010
EHTH,eHealth Inc,보험,553010
SWBI,Smith & Wesson Brands Inc,레저 상품,532050
PGEN,Precigen Inc,생명과학 및 메디컬 리서치,562020
PFBC,Preferred Bank,은행,551010
KRNY,Kearny Financial Corp,은행,551010
